DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
AVRO,9,85.16345347862531,IBk,GreedyStepwise,None,SensitiveLearning,0.175,0.3181818181818182,0.48167155425219943,0.07792489689602748,7.0,33.0,122.0,15.0
AVRO,9,85.16345347862531,IBk,BestFirst,None,SensitiveLearning,0.175,0.3181818181818182,0.48167155425219943,0.07792489689602748,7.0,33.0,122.0,15.0
AVRO,10,86.89002184996359,RandomForest,None,None,None,0.7419354838709677,0.92,0.9661935483870968,0.7889800703399765,23.0,8.0,147.0,2.0
AVRO,10,86.89002184996359,NaiveBayes,None,None,None,0.34210526315789475,0.52,0.7870967741935484,0.29449152542372875,13.0,25.0,130.0,12.0
AVRO,10,86.89002184996359,IBk,None,None,None,0.71875,0.92,0.9721290322580645,0.7713625866050808,23.0,9.0,146.0,2.0
AVRO,10,86.89002184996359,RandomForest,GreedyStepwise,None,None,0.6875,0.88,0.9414193548387096,0.7297921478060048,22.0,10.0,145.0,3.0
AVRO,10,86.89002184996359,NaiveBayes,GreedyStepwise,None,None,0.41935483870967744,0.52,0.8089032258064516,0.36694021101992985,13.0,18.0,137.0,12.0
AVRO,10,86.89002184996359,IBk,GreedyStepwise,None,None,0.6470588235294118,0.88,0.9701935483870968,0.6973094170403586,22.0,12.0,143.0,3.0
AVRO,10,86.89002184996359,RandomForest,BestFirst,None,None,0.6875,0.88,0.9414193548387096,0.7297921478060048,22.0,10.0,145.0,3.0
AVRO,10,86.89002184996359,NaiveBayes,BestFirst,None,None,0.41935483870967744,0.52,0.8089032258064516,0.36694021101992985,13.0,18.0,137.0,12.0
AVRO,10,86.89002184996359,IBk,BestFirst,None,None,0.6470588235294118,0.88,0.9701935483870968,0.6973094170403586,22.0,12.0,143.0,3.0
AVRO,10,86.89002184996359,RandomForest,None,None,SensitiveLearning,0.7419354838709677,0.92,0.9607741935483871,0.7889800703399765,23.0,8.0,147.0,2.0
AVRO,10,86.89002184996359,NaiveBayes,None,None,SensitiveLearning,0.34210526315789475,0.52,0.7870967741935484,0.29449152542372875,13.0,25.0,130.0,12.0
AVRO,10,86.89002184996359,IBk,None,None,SensitiveLearning,0.71875,0.92,0.9721290322580645,0.7713625866050808,23.0,9.0,146.0,2.0
AVRO,10,86.89002184996359,RandomForest,GreedyStepwise,None,SensitiveLearning,0.6875,0.88,0.9414193548387096,0.7297921478060048,22.0,10.0,145.0,3.0
AVRO,10,86.89002184996359,RandomForest,BestFirst,None,SensitiveLearning,0.6875,0.88,0.9414193548387096,0.7297921478060048,22.0,10.0,145.0,3.0
AVRO,10,86.89002184996359,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.41935483870967744,0.52,0.8089032258064516,0.36694021101992985,13.0,18.0,137.0,12.0
AVRO,10,86.89002184996359,NaiveBayes,BestFirst,None,SensitiveLearning,0.41935483870967744,0.52,0.8089032258064516,0.36694021101992985,13.0,18.0,137.0,12.0
AVRO,10,86.89002184996359,IBk,GreedyStepwise,None,SensitiveLearning,0.6470588235294118,0.88,0.9701935483870968,0.6973094170403586,22.0,12.0,143.0,3.0
AVRO,10,86.89002184996359,IBk,BestFirst,None,SensitiveLearning,0.6470588235294118,0.88,0.9701935483870968,0.6973094170403586,22.0,12.0,143.0,3.0
AVRO,11,88.23907455012854,RandomForest,None,None,None,0.84375,0.8181818181818182,0.9491919191919191,0.794234897270776,27.0,5.0,145.0,6.0
AVRO,11,88.23907455012854,NaiveBayes,None,None,None,0.4117647058823529,0.42424242424242425,0.7854545454545454,0.28751123090745734,14.0,20.0,130.0,19.0
AVRO,11,88.23907455012854,IBk,None,None,None,0.6666666666666666,0.7878787878787878,0.9298989898989899,0.654782116581777,26.0,13.0,137.0,7.0
AVRO,11,88.23907455012854,RandomForest,GreedyStepwise,None,None,0.6756756756756757,0.7575757575757576,0.9197979797979798,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,NaiveBayes,GreedyStepwise,None,None,0.47058823529411764,0.48484848484848486,0.7984848484848485,0.3605870020964361,16.0,18.0,132.0,17.0
AVRO,11,88.23907455012854,IBk,GreedyStepwise,None,None,0.6756756756756757,0.7575757575757576,0.9025252525252525,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,RandomForest,BestFirst,None,None,0.6756756756756757,0.7575757575757576,0.9197979797979798,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,NaiveBayes,BestFirst,None,None,0.47058823529411764,0.48484848484848486,0.7984848484848485,0.3605870020964361,16.0,18.0,132.0,17.0
AVRO,11,88.23907455012854,IBk,BestFirst,None,None,0.6756756756756757,0.7575757575757576,0.9025252525252525,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,RandomForest,None,None,SensitiveLearning,0.7647058823529411,0.7878787878787878,0.9478787878787879,0.7259658580413298,26.0,8.0,142.0,7.0
AVRO,11,88.23907455012854,NaiveBayes,None,None,SensitiveLearning,0.4117647058823529,0.42424242424242425,0.7854545454545454,0.28751123090745734,14.0,20.0,130.0,19.0
AVRO,11,88.23907455012854,IBk,None,None,SensitiveLearning,0.6666666666666666,0.7878787878787878,0.9298989898989899,0.654782116581777,26.0,13.0,137.0,7.0
AVRO,11,88.23907455012854,RandomForest,GreedyStepwise,None,SensitiveLearning,0.6756756756756757,0.7575757575757576,0.9197979797979798,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,RandomForest,BestFirst,None,SensitiveLearning,0.6756756756756757,0.7575757575757576,0.9197979797979798,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.47058823529411764,0.48484848484848486,0.7984848484848485,0.3605870020964361,16.0,18.0,132.0,17.0
AVRO,11,88.23907455012854,NaiveBayes,BestFirst,None,SensitiveLearning,0.47058823529411764,0.48484848484848486,0.7984848484848485,0.3605870020964361,16.0,18.0,132.0,17.0
AVRO,11,88.23907455012854,IBk,GreedyStepwise,None,SensitiveLearning,0.6756756756756757,0.7575757575757576,0.9025252525252525,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,11,88.23907455012854,IBk,BestFirst,None,SensitiveLearning,0.6756756756756757,0.7575757575757576,0.9025252525252525,0.6469907407407407,25.0,12.0,138.0,8.0
AVRO,12,89.16905444126074,RandomForest,None,None,None,0.7857142857142857,1.0,0.9889277389277389,0.8508287292817678,33.0,9.0,147.0,0.0
AVRO,12,89.16905444126074,NaiveBayes,None,None,None,0.4117647058823529,0.42424242424242425,0.7925407925407926,0.2925424704866109,14.0,20.0,136.0,19.0
AVRO,12,89.16905444126074,IBk,None,None,None,0.825,1.0,0.9928127428127428,0.8814197364883032,33.0,7.0,149.0,0.0
AVRO,12,89.16905444126074,RandomForest,GreedyStepwise,None,None,0.7380952380952381,0.9393939393939394,0.9831002331002331,0.7845303867403314,31.0,11.0,145.0,2.0
AVRO,12,89.16905444126074,NaiveBayes,GreedyStepwise,None,None,0.46875,0.45454545454545453,0.8008935508935509,0.34974933647891465,15.0,17.0,139.0,18.0
AVRO,12,89.16905444126074,IBk,GreedyStepwise,None,None,0.7619047619047619,0.9696969696969697,0.9900932400932401,0.8176795580110496,32.0,10.0,146.0,1.0
AVRO,12,89.16905444126074,RandomForest,BestFirst,None,None,0.7380952380952381,0.9393939393939394,0.9831002331002331,0.7845303867403314,31.0,11.0,145.0,2.0
AVRO,12,89.16905444126074,NaiveBayes,BestFirst,None,None,0.46875,0.45454545454545453,0.8008935508935509,0.34974933647891465,15.0,17.0,139.0,18.0
AVRO,12,89.16905444126074,IBk,BestFirst,None,None,0.7619047619047619,0.9696969696969697,0.9900932400932401,0.8176795580110496,32.0,10.0,146.0,1.0
AVRO,12,89.16905444126074,RandomForest,None,None,SensitiveLearning,0.7857142857142857,1.0,0.9888306138306139,0.8508287292817678,33.0,9.0,147.0,0.0
AVRO,12,89.16905444126074,NaiveBayes,None,None,SensitiveLearning,0.4117647058823529,0.42424242424242425,0.7925407925407926,0.2925424704866109,14.0,20.0,136.0,19.0
AVRO,12,89.16905444126074,IBk,None,None,SensitiveLearning,0.825,1.0,0.9928127428127428,0.8814197364883032,33.0,7.0,149.0,0.0
AVRO,12,89.16905444126074,RandomForest,GreedyStepwise,None,SensitiveLearning,0.7380952380952381,0.9393939393939394,0.9831002331002331,0.7845303867403314,31.0,11.0,145.0,2.0
AVRO,12,89.16905444126074,RandomForest,BestFirst,None,SensitiveLearning,0.7380952380952381,0.9393939393939394,0.9831002331002331,0.7845303867403314,31.0,11.0,145.0,2.0
AVRO,12,89.16905444126074,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.46875,0.45454545454545453,0.8008935508935509,0.34974933647891465,15.0,17.0,139.0,18.0
AVRO,12,89.16905444126074,NaiveBayes,BestFirst,None,SensitiveLearning,0.46875,0.45454545454545453,0.8008935508935509,0.34974933647891465,15.0,17.0,139.0,18.0
AVRO,12,89.16905444126074,IBk,GreedyStepwise,None,SensitiveLearning,0.7619047619047619,0.9696969696969697,0.9900932400932401,0.8176795580110496,32.0,10.0,146.0,1.0
AVRO,12,89.16905444126074,IBk,BestFirst,None,SensitiveLearning,0.7619047619047619,0.9696969696969697,0.9900932400932401,0.8176795580110496,32.0,10.0,146.0,1.0
AVRO,13,90.08776458440887,RandomForest,None,None,None,0.9166666666666666,1.0,0.999618829807509,0.9470198675496688,33.0,3.0,156.0,0.0
AVRO,13,90.08776458440887,NaiveBayes,None,None,None,0.3939393939393939,0.3939393939393939,0.7937869258623975,0.2681532304173812,13.0,20.0,139.0,20.0
AVRO,13,90.08776458440887,IBk,None,None,None,0.8918918918918919,1.0,0.9994282447112636,0.9301691216584832,33.0,4.0,155.0,0.0
AVRO,13,90.08776458440887,RandomForest,GreedyStepwise,None,None,0.8378378378378378,0.9393939393939394,0.9973318086525633,0.8603382433169668,31.0,6.0,153.0,2.0
AVRO,13,90.08776458440887,NaiveBayes,GreedyStepwise,None,None,0.4444444444444444,0.36363636363636365,0.8009338669716028,0.2902033271719039,12.0,15.0,144.0,21.0
AVRO,13,90.08776458440887,IBk,GreedyStepwise,None,None,0.825,1.0,0.9979035639412998,0.8818565400843881,33.0,7.0,152.0,0.0
AVRO,13,90.08776458440887,RandomForest,BestFirst,None,None,0.8378378378378378,0.9393939393939394,0.9973318086525633,0.8603382433169668,31.0,6.0,153.0,2.0
AVRO,13,90.08776458440887,NaiveBayes,BestFirst,None,None,0.4444444444444444,0.36363636363636365,0.8009338669716028,0.2902033271719039,12.0,15.0,144.0,21.0
AVRO,13,90.08776458440887,IBk,BestFirst,None,None,0.825,1.0,0.9979035639412998,0.8818565400843881,33.0,7.0,152.0,0.0
AVRO,13,90.08776458440887,RandomForest,None,None,SensitiveLearning,0.9166666666666666,1.0,0.9999047074518773,0.9470198675496688,33.0,3.0,156.0,0.0
AVRO,13,90.08776458440887,NaiveBayes,None,None,SensitiveLearning,0.3939393939393939,0.3939393939393939,0.7937869258623975,0.2681532304173812,13.0,20.0,139.0,20.0
AVRO,13,90.08776458440887,IBk,None,None,SensitiveLearning,0.8918918918918919,1.0,0.9994282447112636,0.9301691216584832,33.0,4.0,155.0,0.0
AVRO,13,90.08776458440887,RandomForest,GreedyStepwise,None,SensitiveLearning,0.8378378378378378,0.9393939393939394,0.9973318086525633,0.8603382433169668,31.0,6.0,153.0,2.0
AVRO,13,90.08776458440887,RandomForest,BestFirst,None,SensitiveLearning,0.8378378378378378,0.9393939393939394,0.9973318086525633,0.8603382433169668,31.0,6.0,153.0,2.0
AVRO,13,90.08776458440887,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.4444444444444444,0.36363636363636365,0.8009338669716028,0.2902033271719039,12.0,15.0,144.0,21.0
AVRO,13,90.08776458440887,NaiveBayes,BestFirst,None,SensitiveLearning,0.4444444444444444,0.36363636363636365,0.8009338669716028,0.2902033271719039,12.0,15.0,144.0,21.0
AVRO,13,90.08776458440887,IBk,GreedyStepwise,None,SensitiveLearning,0.825,1.0,0.9979035639412998,0.8818565400843881,33.0,7.0,152.0,0.0
AVRO,13,90.08776458440887,IBk,BestFirst,None,SensitiveLearning,0.825,1.0,0.9979035639412998,0.8818565400843881,33.0,7.0,152.0,0.0
AVRO,14,90.59869036482694,RandomForest,None,None,None,0.9714285714285714,0.8292682926829268,0.9807164634146341,0.870385297436724,34.0,1.0,159.0,7.0
AVRO,14,90.59869036482694,NaiveBayes,None,None,None,0.5142857142857142,0.43902439024390244,0.8114329268292683,0.3519264871836209,18.0,17.0,143.0,23.0
AVRO,14,90.59869036482694,IBk,None,None,None,0.8780487804878049,0.8780487804878049,0.9442073170731707,0.8467987804878049,36.0,5.0,155.0,5.0
AVRO,14,90.59869036482694,RandomForest,GreedyStepwise,None,None,0.7608695652173914,0.8536585365853658,0.9511432926829269,0.7508567262121766,35.0,11.0,149.0,6.0
AVRO,14,90.59869036482694,NaiveBayes,GreedyStepwise,None,None,0.5666666666666667,0.4146341463414634,0.8157774390243903,0.3703327406654812,17.0,13.0,147.0,24.0
AVRO,14,90.59869036482694,IBk,GreedyStepwise,None,None,0.7391304347826086,0.8292682926829268,0.9459603658536585,0.7215457528253736,34.0,12.0,148.0,7.0
AVRO,14,90.59869036482694,RandomForest,BestFirst,None,None,0.7608695652173914,0.8536585365853658,0.9511432926829269,0.7508567262121766,35.0,11.0,149.0,6.0
AVRO,14,90.59869036482694,NaiveBayes,BestFirst,None,None,0.5666666666666667,0.4146341463414634,0.8157774390243903,0.3703327406654812,17.0,13.0,147.0,24.0
AVRO,14,90.59869036482694,IBk,BestFirst,None,None,0.7391304347826086,0.8292682926829268,0.9459603658536585,0.7215457528253736,34.0,12.0,148.0,7.0
AVRO,14,90.59869036482694,RandomForest,None,None,SensitiveLearning,0.9722222222222222,0.8536585365853658,0.9809451219512195,0.8876646706586828,35.0,1.0,159.0,6.0
AVRO,14,90.59869036482694,NaiveBayes,None,None,SensitiveLearning,0.5142857142857142,0.43902439024390244,0.8114329268292683,0.3519264871836209,18.0,17.0,143.0,23.0
AVRO,14,90.59869036482694,IBk,None,None,SensitiveLearning,0.8780487804878049,0.8780487804878049,0.9442073170731707,0.8467987804878049,36.0,5.0,155.0,5.0
AVRO,14,90.59869036482694,RandomForest,GreedyStepwise,None,SensitiveLearning,0.7608695652173914,0.8536585365853658,0.9511432926829269,0.7508567262121766,35.0,11.0,149.0,6.0
AVRO,14,90.59869036482694,RandomForest,BestFirst,None,SensitiveLearning,0.7608695652173914,0.8536585365853658,0.9511432926829269,0.7508567262121766,35.0,11.0,149.0,6.0
AVRO,14,90.59869036482694,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.5666666666666667,0.4146341463414634,0.8157774390243903,0.3703327406654812,17.0,13.0,147.0,24.0
AVRO,14,90.59869036482694,NaiveBayes,BestFirst,None,SensitiveLearning,0.5666666666666667,0.4146341463414634,0.8157774390243903,0.3703327406654812,17.0,13.0,147.0,24.0
AVRO,14,90.59869036482694,IBk,GreedyStepwise,None,SensitiveLearning,0.7391304347826086,0.8292682926829268,0.9459603658536585,0.7215457528253736,34.0,12.0,148.0,7.0
AVRO,14,90.59869036482694,IBk,BestFirst,None,SensitiveLearning,0.7391304347826086,0.8292682926829268,0.9459603658536585,0.7215457528253736,34.0,12.0,148.0,7.0
AVRO,15,91.4065840102608,RandomForest,None,None,None,1.0,0.9534883720930233,0.9952899617309391,0.9699056745021711,41.0,0.0,158.0,2.0
AVRO,15,91.4065840102608,NaiveBayes,None,None,None,0.5428571428571428,0.4418604651162791,0.8196938475125111,0.36532996526681416,19.0,16.0,142.0,24.0
AVRO,15,91.4065840102608,IBk,None,None,None,0.9761904761904762,0.9534883720930233,0.9907271121577863,0.9552438209752838,41.0,1.0,157.0,2.0
AVRO,15,91.4065840102608,RandomForest,GreedyStepwise,None,None,0.9318181818181818,0.9534883720930233,0.9924933765086841,0.9266583959716851,41.0,3.0,155.0,2.0
AVRO,15,91.4065840102608,NaiveBayes,GreedyStepwise,None,None,0.5666666666666667,0.3953488372093023,0.8199882249043273,0.35177375341106415,17.0,13.0,145.0,26.0
AVRO,15,91.4065840102608,IBk,GreedyStepwise,None,None,0.8723404255319149,0.9534883720930233,0.9842508095378275,0.8855353075170842,41.0,6.0,152.0,2.0
AVRO,15,91.4065840102608,RandomForest,BestFirst,None,None,0.9318181818181818,0.9534883720930233,0.9924933765086841,0.9266583959716851,41.0,3.0,155.0,2.0
AVRO,15,91.4065840102608,NaiveBayes,BestFirst,None,None,0.5666666666666667,0.3953488372093023,0.8199882249043273,0.35177375341106415,17.0,13.0,145.0,26.0
AVRO,15,91.4065840102608,IBk,BestFirst,None,None,0.8723404255319149,0.9534883720930233,0.9842508095378275,0.8855353075170842,41.0,6.0,152.0,2.0
AVRO,15,91.4065840102608,RandomForest,None,None,SensitiveLearning,1.0,0.9534883720930233,0.9960259052104798,0.9699056745021711,41.0,0.0,158.0,2.0
AVRO,15,91.4065840102608,NaiveBayes,None,None,SensitiveLearning,0.5428571428571428,0.4418604651162791,0.8196938475125111,0.36532996526681416,19.0,16.0,142.0,24.0
AVRO,15,91.4065840102608,IBk,None,None,SensitiveLearning,0.9761904761904762,0.9534883720930233,0.9907271121577863,0.9552438209752838,41.0,1.0,157.0,2.0
AVRO,15,91.4065840102608,RandomForest,GreedyStepwise,None,SensitiveLearning,0.9318181818181818,0.9534883720930233,0.9924933765086841,0.9266583959716851,41.0,3.0,155.0,2.0
AVRO,15,91.4065840102608,RandomForest,BestFirst,None,SensitiveLearning,0.9318181818181818,0.9534883720930233,0.9924933765086841,0.9266583959716851,41.0,3.0,155.0,2.0
AVRO,15,91.4065840102608,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.5666666666666667,0.3953488372093023,0.8199882249043273,0.35177375341106415,17.0,13.0,145.0,26.0
AVRO,15,91.4065840102608,NaiveBayes,BestFirst,None,SensitiveLearning,0.5666666666666667,0.3953488372093023,0.8199882249043273,0.35177375341106415,17.0,13.0,145.0,26.0
AVRO,15,91.4065840102608,IBk,GreedyStepwise,None,SensitiveLearning,0.8723404255319149,0.9534883720930233,0.9842508095378275,0.8855353075170842,41.0,6.0,152.0,2.0
AVRO,15,91.4065840102608,IBk,BestFirst,None,SensitiveLearning,0.8723404255319149,0.9534883720930233,0.9842508095378275,0.8855353075170842,41.0,6.0,152.0,2.0
AVRO,16,92.08661417322834,RandomForest,None,None,None,0.9772727272727273,0.9148936170212766,0.9840425531914894,0.9290003532320734,43.0,1.0,153.0,4.0
AVRO,16,92.08661417322834,NaiveBayes,None,None,None,0.5405405405405406,0.425531914893617,0.8156949433545179,0.3402953901238251,20.0,17.0,137.0,27.0
AVRO,16,92.08661417322834,IBk,None,None,None,0.9772727272727273,0.9148936170212766,0.971953578336557,0.9290003532320734,43.0,1.0,153.0,4.0
AVRO,16,92.08661417322834,RandomForest,GreedyStepwise,None,None,0.9333333333333333,0.8936170212765957,0.979483282674772,0.887252839713925,42.0,3.0,151.0,5.0
AVRO,16,92.08661417322834,NaiveBayes,GreedyStepwise,None,None,0.6129032258064516,0.40425531914893614,0.8199088145896657,0.37010341585709816,19.0,12.0,142.0,28.0
AVRO,16,92.08661417322834,IBk,GreedyStepwise,None,None,0.9555555555555556,0.9148936170212766,0.9689140646587455,0.9154396297854439,43.0,2.0,152.0,4.0
AVRO,16,92.08661417322834,RandomForest,BestFirst,None,None,0.9333333333333333,0.8936170212765957,0.979483282674772,0.887252839713925,42.0,3.0,151.0,5.0
AVRO,16,92.08661417322834,NaiveBayes,BestFirst,None,None,0.6129032258064516,0.40425531914893614,0.8199088145896657,0.37010341585709816,19.0,12.0,142.0,28.0
AVRO,16,92.08661417322834,IBk,BestFirst,None,None,0.9555555555555556,0.9148936170212766,0.9689140646587455,0.9154396297854439,43.0,2.0,152.0,4.0
AVRO,16,92.08661417322834,RandomForest,None,None,SensitiveLearning,0.9772727272727273,0.9148936170212766,0.9827300359215253,0.9290003532320734,43.0,1.0,153.0,4.0
AVRO,16,92.08661417322834,NaiveBayes,None,None,SensitiveLearning,0.5405405405405406,0.425531914893617,0.8156949433545179,0.3402953901238251,20.0,17.0,137.0,27.0
AVRO,16,92.08661417322834,IBk,None,None,SensitiveLearning,0.9772727272727273,0.9148936170212766,0.971953578336557,0.9290003532320734,43.0,1.0,153.0,4.0
AVRO,16,92.08661417322834,RandomForest,GreedyStepwise,None,SensitiveLearning,0.9333333333333333,0.8936170212765957,0.979483282674772,0.887252839713925,42.0,3.0,151.0,5.0
AVRO,16,92.08661417322834,RandomForest,BestFirst,None,SensitiveLearning,0.9333333333333333,0.8936170212765957,0.979483282674772,0.887252839713925,42.0,3.0,151.0,5.0
AVRO,16,92.08661417322834,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.6129032258064516,0.40425531914893614,0.8199088145896657,0.37010341585709816,19.0,12.0,142.0,28.0
AVRO,16,92.08661417322834,NaiveBayes,BestFirst,None,SensitiveLearning,0.6129032258064516,0.40425531914893614,0.8199088145896657,0.37010341585709816,19.0,12.0,142.0,28.0
AVRO,16,92.08661417322834,IBk,GreedyStepwise,None,SensitiveLearning,0.9555555555555556,0.9148936170212766,0.9689140646587455,0.9154396297854439,43.0,2.0,152.0,4.0
AVRO,16,92.08661417322834,IBk,BestFirst,None,SensitiveLearning,0.9555555555555556,0.9148936170212766,0.9689140646587455,0.9154396297854439,43.0,2.0,152.0,4.0
AVRO,17,92.6331145149526,RandomForest,None,None,None,0.9791666666666666,0.9791666666666666,0.9863365800865801,0.9726731601731602,47.0,1.0,153.0,1.0
AVRO,17,92.6331145149526,NaiveBayes,None,None,None,0.5405405405405406,0.4166666666666667,0.8129058441558441,0.332501101483331,20.0,17.0,137.0,28.0
AVRO,17,92.6331145149526,IBk,None,None,None,0.9791666666666666,0.9791666666666666,0.9932359307359307,0.9726731601731602,47.0,1.0,153.0,1.0
AVRO,17,92.6331145149526,RandomForest,GreedyStepwise,None,None,0.8108108108108109,0.625,0.9441964285714286,0.6291672786018505,30.0,7.0,147.0,18.0
AVRO,17,92.6331145149526,NaiveBayes,GreedyStepwise,None,None,0.6470588235294118,0.22916666666666666,0.6935200216450217,0.2445642720473126,11.0,6.0,148.0,37.0
AVRO,17,92.6331145149526,IBk,GreedyStepwise,None,None,0.7857142857142857,0.6875,0.9475108225108225,0.6573367260390162,33.0,9.0,145.0,15.0
AVRO,17,92.6331145149526,RandomForest,BestFirst,None,None,0.8108108108108109,0.625,0.9441964285714286,0.6291672786018505,30.0,7.0,147.0,18.0
AVRO,17,92.6331145149526,NaiveBayes,BestFirst,None,None,0.6470588235294118,0.22916666666666666,0.6935200216450217,0.2445642720473126,11.0,6.0,148.0,37.0
AVRO,17,92.6331145149526,IBk,BestFirst,None,None,0.7857142857142857,0.6875,0.9475108225108225,0.6573367260390162,33.0,9.0,145.0,15.0
AVRO,17,92.6331145149526,RandomForest,None,None,SensitiveLearning,0.9791666666666666,0.9791666666666666,0.9865395021645021,0.9726731601731602,47.0,1.0,153.0,1.0
AVRO,17,92.6331145149526,NaiveBayes,None,None,SensitiveLearning,0.5405405405405406,0.4166666666666667,0.8129058441558441,0.332501101483331,20.0,17.0,137.0,28.0
AVRO,17,92.6331145149526,IBk,None,None,SensitiveLearning,0.9791666666666666,0.9791666666666666,0.9932359307359307,0.9726731601731602,47.0,1.0,153.0,1.0
AVRO,17,92.6331145149526,RandomForest,GreedyStepwise,None,SensitiveLearning,0.8108108108108109,0.625,0.9441964285714286,0.6291672786018505,30.0,7.0,147.0,18.0
AVRO,17,92.6331145149526,RandomForest,BestFirst,None,SensitiveLearning,0.8108108108108109,0.625,0.9441964285714286,0.6291672786018505,30.0,7.0,147.0,18.0
AVRO,17,92.6331145149526,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.6470588235294118,0.22916666666666666,0.6935200216450217,0.2445642720473126,11.0,6.0,148.0,37.0
AVRO,17,92.6331145149526,NaiveBayes,BestFirst,None,SensitiveLearning,0.6470588235294118,0.22916666666666666,0.6935200216450217,0.2445642720473126,11.0,6.0,148.0,37.0
AVRO,17,92.6331145149526,IBk,GreedyStepwise,None,SensitiveLearning,0.7857142857142857,0.6875,0.9475108225108225,0.6573367260390162,33.0,9.0,145.0,15.0
AVRO,17,92.6331145149526,IBk,BestFirst,None,SensitiveLearning,0.7857142857142857,0.6875,0.9475108225108225,0.6573367260390162,33.0,9.0,145.0,15.0
AVRO,18,92.29215752271962,RandomForest,None,None,None,0.8545454545454545,0.8392857142857143,0.9553571428571429,0.7978607404330444,47.0,8.0,165.0,9.0
AVRO,18,92.29215752271962,NaiveBayes,None,None,None,0.575,0.4107142857142857,0.7935590421139554,0.34586380255941523,23.0,17.0,156.0,33.0
AVRO,18,92.29215752271962,IBk,None,None,None,0.8135593220338984,0.8571428571428571,0.9252683732452519,0.7794393470877479,48.0,11.0,162.0,8.0
AVRO,18,92.29215752271962,RandomForest,GreedyStepwise,None,None,0.8214285714285714,0.8214285714285714,0.9433835672997523,0.7636251032204789,46.0,10.0,163.0,10.0
AVRO,18,92.29215752271962,NaiveBayes,GreedyStepwise,None,None,0.6470588235294118,0.39285714285714285,0.7902043765483072,0.3730508272824663,22.0,12.0,161.0,34.0
AVRO,18,92.29215752271962,IBk,GreedyStepwise,None,None,0.8245614035087719,0.8392857142857143,0.9126238645747317,0.7767916688041863,47.0,10.0,163.0,9.0
AVRO,18,92.29215752271962,RandomForest,BestFirst,None,None,0.8214285714285714,0.8214285714285714,0.9433835672997523,0.7636251032204789,46.0,10.0,163.0,10.0
AVRO,18,92.29215752271962,NaiveBayes,BestFirst,None,None,0.6470588235294118,0.39285714285714285,0.7902043765483072,0.3730508272824663,22.0,12.0,161.0,34.0
AVRO,18,92.29215752271962,IBk,BestFirst,None,None,0.8245614035087719,0.8392857142857143,0.9126238645747317,0.7767916688041863,47.0,10.0,163.0,9.0
AVRO,18,92.29215752271962,RandomForest,None,None,SensitiveLearning,0.8545454545454545,0.8392857142857143,0.9571635012386458,0.7978607404330444,47.0,8.0,165.0,9.0
AVRO,18,92.29215752271962,NaiveBayes,None,None,SensitiveLearning,0.575,0.4107142857142857,0.7935590421139554,0.34586380255941523,23.0,17.0,156.0,33.0
AVRO,18,92.29215752271962,IBk,None,None,SensitiveLearning,0.8135593220338984,0.8571428571428571,0.9252683732452519,0.7794393470877479,48.0,11.0,162.0,8.0
AVRO,18,92.29215752271962,RandomForest,GreedyStepwise,None,SensitiveLearning,0.8214285714285714,0.8214285714285714,0.9433835672997523,0.7636251032204789,46.0,10.0,163.0,10.0
AVRO,18,92.29215752271962,RandomForest,BestFirst,None,SensitiveLearning,0.8214285714285714,0.8214285714285714,0.9433835672997523,0.7636251032204789,46.0,10.0,163.0,10.0
AVRO,18,92.29215752271962,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.6470588235294118,0.39285714285714285,0.7902043765483072,0.3730508272824663,22.0,12.0,161.0,34.0
AVRO,18,92.29215752271962,NaiveBayes,BestFirst,None,SensitiveLearning,0.6470588235294118,0.39285714285714285,0.7902043765483072,0.3730508272824663,22.0,12.0,161.0,34.0
AVRO,18,92.29215752271962,IBk,GreedyStepwise,None,SensitiveLearning,0.8245614035087719,0.8392857142857143,0.9126238645747317,0.7767916688041863,47.0,10.0,163.0,9.0
AVRO,18,92.29215752271962,IBk,BestFirst,None,SensitiveLearning,0.8245614035087719,0.8392857142857143,0.9126238645747317,0.7767916688041863,47.0,10.0,163.0,9.0
