DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
BOOKKEEPER,9,91.59688131677736,RandomForest,BestFirst,None,SensitiveLearning,NaN,NaN,NaN,1.0,0.0,0.0,291.0,0.0
BOOKKEEPER,9,91.59688131677736,NaiveBayes,GreedyStepwise,None,SensitiveLearning,NaN,NaN,NaN,1.0,0.0,0.0,291.0,0.0
BOOKKEEPER,9,91.59688131677736,NaiveBayes,BestFirst,None,SensitiveLearning,NaN,NaN,NaN,1.0,0.0,0.0,291.0,0.0
BOOKKEEPER,9,91.59688131677736,IBk,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,12.0,279.0,0.0
BOOKKEEPER,9,91.59688131677736,IBk,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,12.0,279.0,0.0
BOOKKEEPER,10,91.49273447820343,RandomForest,None,None,None,0.5847457627118644,0.9078947368421053,0.9330872913992297,0.595077696937034,69.0,49.0,197.0,7.0
BOOKKEEPER,10,91.49273447820343,NaiveBayes,None,None,None,0.291497975708502,0.9473684210526315,0.8013478818998716,0.13276759652132047,72.0,175.0,71.0,4.0
BOOKKEEPER,10,91.49273447820343,IBk,None,None,None,0.5038167938931297,0.868421052631579,0.8114569961489089,0.48333404646784467,66.0,65.0,181.0,10.0
BOOKKEEPER,10,91.49273447820343,RandomForest,GreedyStepwise,None,None,0.6538461538461539,0.8947368421052632,0.9361628155755242,0.6638830897703548,68.0,36.0,210.0,8.0
BOOKKEEPER,10,91.49273447820343,NaiveBayes,GreedyStepwise,None,None,1.0,0.881578947368421,0.9381151048352588,0.9191902292119792,67.0,0.0,246.0,9.0
BOOKKEEPER,10,91.49273447820343,IBk,GreedyStepwise,None,None,0.5826086956521739,0.881578947368421,0.8462505348737698,0.5830721003134798,67.0,48.0,198.0,9.0
BOOKKEEPER,10,91.49273447820343,RandomForest,BestFirst,None,None,0.6538461538461539,0.8947368421052632,0.9361628155755242,0.6638830897703548,68.0,36.0,210.0,8.0
BOOKKEEPER,10,91.49273447820343,NaiveBayes,BestFirst,None,None,1.0,0.881578947368421,0.9381151048352588,0.9191902292119792,67.0,0.0,246.0,9.0
BOOKKEEPER,10,91.49273447820343,IBk,BestFirst,None,None,0.5826086956521739,0.881578947368421,0.8462505348737698,0.5830721003134798,67.0,48.0,198.0,9.0
BOOKKEEPER,10,91.49273447820343,RandomForest,None,None,SensitiveLearning,0.42424242424242425,0.9210526315789473,0.9255188275566966,0.3807928106317353,70.0,95.0,151.0,6.0
BOOKKEEPER,10,91.49273447820343,NaiveBayes,None,None,SensitiveLearning,0.2825278810408922,1.0,0.8001979032948224,0.11475456539699723,76.0,193.0,53.0,0.0
BOOKKEEPER,10,91.49273447820343,IBk,None,None,SensitiveLearning,0.5038167938931297,0.868421052631579,0.8114569961489089,0.48333404646784467,66.0,65.0,181.0,10.0
BOOKKEEPER,10,91.49273447820343,RandomForest,GreedyStepwise,None,SensitiveLearning,0.5185185185185185,0.9210526315789473,0.9423940949935815,0.5179030829572772,70.0,65.0,181.0,6.0
BOOKKEEPER,10,91.49273447820343,RandomForest,BestFirst,None,SensitiveLearning,0.5185185185185185,0.9210526315789473,0.9423940949935815,0.5179030829572772,70.0,65.0,181.0,6.0
BOOKKEEPER,10,91.49273447820343,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.3783783783783784,0.9210526315789473,0.9381151048352588,0.3032795679696721,70.0,115.0,131.0,6.0
BOOKKEEPER,10,91.49273447820343,NaiveBayes,BestFirst,None,SensitiveLearning,0.3783783783783784,0.9210526315789473,0.9381151048352588,0.3032795679696721,70.0,115.0,131.0,6.0
BOOKKEEPER,10,91.49273447820343,IBk,GreedyStepwise,None,SensitiveLearning,0.536,0.881578947368421,0.8462505348737698,0.5281483749617252,67.0,58.0,188.0,9.0
BOOKKEEPER,10,91.49273447820343,IBk,BestFirst,None,SensitiveLearning,0.536,0.881578947368421,0.8462505348737698,0.5281483749617252,67.0,58.0,188.0,9.0
BOOKKEEPER,11,91.62430404260469,RandomForest,None,None,None,0.24390243902439024,1.0,1.0,0.362534173303221,10.0,31.0,305.0,0.0
BOOKKEEPER,11,91.62430404260469,NaiveBayes,None,None,None,0.05917159763313609,1.0,0.8669642857142857,0.060457014038323625,10.0,159.0,177.0,0.0
BOOKKEEPER,11,91.62430404260469,IBk,None,None,None,0.12987012987012986,1.0,0.9017857142857143,0.18836215951263927,10.0,67.0,269.0,0.0
BOOKKEEPER,11,91.62430404260469,RandomForest,GreedyStepwise,None,None,0.37037037037037035,1.0,1.0,0.5203066383950415,10.0,17.0,319.0,0.0
BOOKKEEPER,11,91.62430404260469,NaiveBayes,GreedyStepwise,None,None,1.0,1.0,1.0,1.0,10.0,0.0,336.0,0.0
BOOKKEEPER,11,91.62430404260469,IBk,GreedyStepwise,None,None,0.24390243902439024,1.0,0.9464285714285714,0.362534173303221,10.0,31.0,305.0,0.0
BOOKKEEPER,11,91.62430404260469,RandomForest,BestFirst,None,None,0.37037037037037035,1.0,1.0,0.5203066383950415,10.0,17.0,319.0,0.0
BOOKKEEPER,11,91.62430404260469,NaiveBayes,BestFirst,None,None,1.0,1.0,1.0,1.0,10.0,0.0,336.0,0.0
BOOKKEEPER,11,91.62430404260469,IBk,BestFirst,None,None,0.24390243902439024,1.0,0.9464285714285714,0.362534173303221,10.0,31.0,305.0,0.0
BOOKKEEPER,11,91.62430404260469,RandomForest,None,None,SensitiveLearning,0.10309278350515463,1.0,0.9927083333333333,0.1419531383615531,10.0,87.0,249.0,0.0
BOOKKEEPER,11,91.62430404260469,NaiveBayes,None,None,SensitiveLearning,0.046296296296296294,1.0,0.8669642857142857,0.03519410904759329,10.0,206.0,130.0,0.0
BOOKKEEPER,11,91.62430404260469,IBk,None,None,SensitiveLearning,0.11235955056179775,1.0,0.9017857142857143,0.1582804705302704,10.0,79.0,257.0,0.0
BOOKKEEPER,11,91.62430404260469,RandomForest,GreedyStepwise,None,SensitiveLearning,0.1282051282051282,1.0,1.0,0.1855441705898642,10.0,68.0,268.0,0.0
BOOKKEEPER,11,91.62430404260469,RandomForest,BestFirst,None,SensitiveLearning,0.1282051282051282,1.0,1.0,0.1855441705898642,10.0,68.0,268.0,0.0
BOOKKEEPER,11,91.62430404260469,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.05952380952380952,1.0,1.0,0.06113897094181483,10.0,158.0,178.0,0.0
BOOKKEEPER,11,91.62430404260469,NaiveBayes,BestFirst,None,SensitiveLearning,0.05952380952380952,1.0,1.0,0.06113897094181483,10.0,158.0,178.0,0.0
BOOKKEEPER,11,91.62430404260469,IBk,GreedyStepwise,None,SensitiveLearning,0.24390243902439024,1.0,0.9464285714285714,0.362534173303221,10.0,31.0,305.0,0.0
BOOKKEEPER,11,91.62430404260469,IBk,BestFirst,None,SensitiveLearning,0.24390243902439024,1.0,0.9464285714285714,0.362534173303221,10.0,31.0,305.0,0.0
BOOKKEEPER,12,90.51270815074496,RandomForest,None,None,None,0.0,NaN,NaN,0.0,0.0,19.0,414.0,0.0
BOOKKEEPER,12,90.51270815074496,NaiveBayes,None,None,None,0.0,NaN,NaN,0.0,0.0,197.0,236.0,0.0
BOOKKEEPER,12,90.51270815074496,IBk,None,None,None,0.0,NaN,NaN,0.0,0.0,21.0,412.0,0.0
BOOKKEEPER,12,90.51270815074496,RandomForest,GreedyStepwise,None,None,0.0,NaN,NaN,0.0,0.0,13.0,420.0,0.0
BOOKKEEPER,12,90.51270815074496,NaiveBayes,GreedyStepwise,None,None,NaN,NaN,NaN,1.0,0.0,0.0,433.0,0.0
BOOKKEEPER,12,90.51270815074496,IBk,GreedyStepwise,None,None,0.0,NaN,NaN,0.0,0.0,32.0,401.0,0.0
BOOKKEEPER,12,90.51270815074496,RandomForest,BestFirst,None,None,0.0,NaN,NaN,0.0,0.0,13.0,420.0,0.0
BOOKKEEPER,12,90.51270815074496,NaiveBayes,BestFirst,None,None,NaN,NaN,NaN,1.0,0.0,0.0,433.0,0.0
BOOKKEEPER,12,90.51270815074496,IBk,BestFirst,None,None,0.0,NaN,NaN,0.0,0.0,32.0,401.0,0.0
BOOKKEEPER,12,90.51270815074496,RandomForest,None,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,54.0,379.0,0.0
BOOKKEEPER,12,90.51270815074496,NaiveBayes,None,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,265.0,168.0,0.0
BOOKKEEPER,12,90.51270815074496,IBk,None,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,22.0,411.0,0.0
BOOKKEEPER,12,90.51270815074496,RandomForest,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,50.0,383.0,0.0
BOOKKEEPER,12,90.51270815074496,RandomForest,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,50.0,383.0,0.0
BOOKKEEPER,12,90.51270815074496,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,122.0,311.0,0.0
BOOKKEEPER,12,90.51270815074496,NaiveBayes,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,122.0,311.0,0.0
BOOKKEEPER,12,90.51270815074496,IBk,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,32.0,401.0,0.0
BOOKKEEPER,12,90.51270815074496,IBk,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,32.0,401.0,0.0
BOOKKEEPER,13,78.33848266392036,RandomForest,None,None,None,0.0,NaN,NaN,0.0,0.0,50.0,1212.0,0.0
BOOKKEEPER,13,78.33848266392036,NaiveBayes,None,None,None,0.0,NaN,NaN,0.0,0.0,280.0,982.0,0.0
BOOKKEEPER,13,78.33848266392036,IBk,None,None,None,0.0,NaN,NaN,0.0,0.0,74.0,1188.0,0.0
BOOKKEEPER,13,78.33848266392036,RandomForest,GreedyStepwise,None,None,0.0,NaN,NaN,0.0,0.0,37.0,1225.0,0.0
BOOKKEEPER,13,78.33848266392036,NaiveBayes,GreedyStepwise,None,None,0.0,NaN,NaN,0.0,0.0,5.0,1257.0,0.0
BOOKKEEPER,13,78.33848266392036,IBk,GreedyStepwise,None,None,0.0,NaN,NaN,0.0,0.0,159.0,1103.0,0.0
BOOKKEEPER,13,78.33848266392036,RandomForest,BestFirst,None,None,0.0,NaN,NaN,0.0,0.0,37.0,1225.0,0.0
BOOKKEEPER,13,78.33848266392036,NaiveBayes,BestFirst,None,None,0.0,NaN,NaN,0.0,0.0,5.0,1257.0,0.0
BOOKKEEPER,13,78.33848266392036,IBk,BestFirst,None,None,0.0,NaN,NaN,0.0,0.0,159.0,1103.0,0.0
BOOKKEEPER,13,78.33848266392036,RandomForest,None,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,153.0,1109.0,0.0
BOOKKEEPER,13,78.33848266392036,NaiveBayes,None,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,350.0,912.0,0.0
BOOKKEEPER,13,78.33848266392036,IBk,None,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,74.0,1188.0,0.0
BOOKKEEPER,13,78.33848266392036,RandomForest,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,137.0,1125.0,0.0
BOOKKEEPER,13,78.33848266392036,RandomForest,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,137.0,1125.0,0.0
BOOKKEEPER,13,78.33848266392036,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,20.0,1242.0,0.0
BOOKKEEPER,13,78.33848266392036,NaiveBayes,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,20.0,1242.0,0.0
BOOKKEEPER,13,78.33848266392036,IBk,GreedyStepwise,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,162.0,1100.0,0.0
BOOKKEEPER,13,78.33848266392036,IBk,BestFirst,None,SensitiveLearning,0.0,NaN,NaN,0.0,0.0,162.0,1100.0,0.0
